date,ALLSKY_SFC_SW_DWN,kt,diffuse_fraction,rb,poa,T2M,f_temp,e_eff,PRECTOTCORR
2026-06-02 00:00:00+05:30,5.4271,0.49357475748145924,0.6724457766574808,0.9439742644444163,5.2947460607109775,31.86,0.90442,4.788674232228223,1.0
2026-06-03 00:00:00+05:30,5.6242,0.5114298695442844,0.6350851562384017,0.9433995971079393,5.476383367169244,33.36,0.89992,4.928306919782946,0.51
2026-06-04 00:00:00+05:30,5.1439,0.4676978508727965,0.7240201106875924,0.9428564260164657,5.028830331837815,34.19,0.89743,4.51302320470121,0.49
2026-06-05 00:00:00+05:30,6.433,0.5848452534392745,0.47310672348232785,0.9423449444202044,6.212758681755328,34.56,0.89632,5.5686198616309355,1.43
2026-06-06 00:00:00+05:30,6.2719,0.5701483636512366,0.5059484632537643,0.9418653399696403,6.065313222025109,31.94,0.90418,5.484134909090663,3.44
2026-06-07 00:00:00+05:30,6.1706,0.5608981691606123,0.5266310839529025,0.9414189182103284,5.972070845185087,31.43,0.90571,5.408964285192585,6.48
2026-06-08 00:00:00+05:30,5.861,0.5327243140139302,0.5890728465721528,0.941005040048716,5.688875239077863,32.75,0.90175,5.129943246838463,9.09
2026-06-09 00:00:00+05:30,3.9084,0.35523034035784784,0.8984543825543305,0.9406235806712653,3.8515915500186875,33.45,0.89965,3.465084337974312,1.81
2026-06-10 00:00:00+05:30,2.9683,0.2697770267672412,0.9658520290221251,0.9402747300831661,2.9348132870649746,34.47,0.89659,2.6313242450495857,0.61
2026-06-11 00:00:00+05:30,6.0919,0.5536582114537685,0.5427832150623353,0.9399586130612513,5.896524581261417,33.28,0.90016,5.307815567068277,1.95
2026-06-12 00:00:00+05:30,5.4283,0.4933443231507746,0.6729192893839586,0.9396753319312231,5.288399996809406,32.56,0.90232,4.771829085121063,1.46
2026-06-13 00:00:00+05:30,6.0005,0.5453513488407637,0.5612420617521405,0.939424966805584,5.812091047400831,32.61,0.90217,5.243494180233609,2.68
2026-06-14 00:00:00+05:30,5.6374,0.5123605179204258,0.6331042414784658,0.9392075793313955,5.480055877807113,31.75,0.9047499999999999,4.958080555445986,3.28
2026-06-15 00:00:00+05:30,5.6906,0.5172110324576429,0.6227314886833694,0.9390232189155636,5.528431762120616,30.88,0.90736,5.016277843677762,3.84
2026-06-16 00:00:00+05:30,6.0679,0.5515260059934355,0.547530039616076,0.9388761157053016,5.871736928391479,31.96,0.90412,5.308754791697304,0.5
2026-06-17 00:00:00+05:30,5.8706,0.5336208273690306,0.587108068322447,0.9387621017445427,5.692202151860139,32.5,0.9025,5.137212442053775,1.44
2026-06-18 00:00:00+05:30,5.5399,0.5035929729601407,0.6516399132968331,0.9386812006750228,5.389381880527181,31.73,0.90481,4.876366619319799,4.75
2026-06-19 00:00:00+05:30,5.0906,0.4627845421132195,0.7334156382925829,0.9386334232259311,4.973202255461545,29.46,0.91162,4.533670640123853,29.66
2026-06-20 00:00:00+05:30,4.1347,0.37591584673358,0.8733857260364254,0.9386187594809956,4.068530807982121,29.41,0.91177,3.7095643347938587,6.21
2026-06-21 00:00:00+05:30,3.0859,0.28058846848203056,0.96047871832237,0.9386371761905883,3.050077713402478,29.6,0.9112,2.779230812452338,2.3
2026-06-22 00:00:00+05:30,0.6636,0.060344854367175876,0.9945689631069542,0.9386886178912996,0.657037859037008,28.3,0.9151,0.601255344804766,3.44
2026-06-23 00:00:00+05:30,3.0684,0.2790591590531215,0.961292075848598,0.9387730104206998,3.032922868195648,30.36,0.90892,2.756684253360388,0.48
2026-06-24 00:00:00+05:30,6.3818,0.5804736194245124,0.4828628043439025,0.9388902647459436,6.154819613519684,30.81,0.90757,5.585929636642059,0.13
2026-06-25 00:00:00+05:30,4.4294,0.4029431335385148,0.8356067162661737,0.9390402797780798,4.350378483362211,30.83,0.90751,3.9480119774360403,0.47
2026-06-26 00:00:00+05:30,5.837,0.5310711601198227,0.5926907849138883,0.93922294408285,5.662358309388591,30.64,0.90808,5.141874333589592,1.94
2026-06-27 00:00:00+05:30,4.1028,0.3733465944690548,0.8766834519852095,0.9394381371000384,4.0382385265764364,31.28,0.90616,3.6592902232425035,0.44
2026-06-28 00:00:00+05:30,5.7533,0.5236274605541122,0.6088933764612738,0.939685730377638,5.5868509499130905,31.44,0.90568,5.059899168317288,1.2
2026-06-29 00:00:00+05:30,1.9985,0.18192312083862766,0.9836269191245235,0.9399655888272108,1.9776774118699647,30.04,0.90988,1.7994491235122436,23.0
2026-06-30 00:00:00+05:30,1.0063,0.09162088254630714,0.9917541205708323,0.9402775716930238,0.9962194667366108,28.86,0.91342,0.9099667853065551,15.93
2026-07-01 00:00:00+05:30,3.0694,0.2795173393372202,0.9610502508049992,0.9406215329988658,3.0340949651847517,29.03,0.91291,2.7698556346668117,31.75
2026-07-02 00:00:00+05:30,1.4585,0.13284802595894912,0.9880436776636946,0.9409973214528854,1.4436380694188422,28.75,0.91375,1.319124285931467,27.79
2026-07-03 00:00:00+05:30,1.5163,0.13814414907138492,0.9875670265835753,0.9414047799150603,1.5008220290977534,28.8,0.9136,1.3711510057837075,41.74
2026-07-04 00:00:00+05:30,0.3946,0.035959079645087696,0.996763682831942,0.9418437444815925,0.39074558385130215,28.05,0.91585,0.3578643429702151,35.97
2026-07-05 00:00:00+05:30,0.7982,0.07275669180431489,0.9934518977376117,0.9423140431386532,0.7902808635586521,27.75,0.91675,0.7244899816673943,48.04
2026-07-06 00:00:00+05:30,3.2076,0.292453585617118,0.9535616230686718,0.942815493876454,3.16986830723531,28.22,0.91534,2.901507256344769,14.34
2026-07-07 00:00:00+05:30,4.1503,0.3785103425576877,0.8700031361025982,0.9433479021324044,4.085724324173302,29.0,0.913,3.730266307970225,0.79
2026-07-08 00:00:00+05:30,4.8262,0.44028236619116684,0.7746175923568691,0.9439110575729986,4.730670470441186,28.72,0.91384,4.3230759027079735,0.29
2026-07-09 00:00:00+05:30,1.4592,0.13316035353313813,0.9880155681820175,0.9445047306455848,1.4443903009971122,28.19,0.91543,1.3222382132417863,0.96
2026-07-10 00:00:00+05:30,3.4198,0.3121775244155609,0.9396376222139085,0.9451286699997168,3.377846959762974,28.2,0.9154,3.092081106967026,8.83
2026-07-11 00:00:00+05:30,4.8943,0.4469297151533048,0.7627711281910504,0.945782602333439,4.796976953418428,28.74,0.91378,4.383381600494691,3.76
2026-07-12 00:00:00+05:30,5.6093,0.5124036438789502,0.6330123724442862,0.9464662367766747,5.467656736621317,28.73,0.91381,4.996399402491925,0.27
2026-07-13 00:00:00+05:30,5.069,0.4632209385067089,0.732586655715929,0.9471792669278444,4.963472478448557,28.54,0.91438,4.538499964843791,5.87
2026-07-14 00:00:00+05:30,0.9238,0.08445277736430204,0.9923992500372129,0.947921385354792,0.9146286568869252,28.79,0.9136299999999999,0.8356321797916014,30.87
2026-07-15 00:00:00+05:30,2.3254,0.2126727128539975,0.9808594558431403,0.9486922830843684,2.3012437915596253,27.31,0.9180699999999999,2.112702887717145,69.01
2026-07-16 00:00:00+05:30,2.1425,0.19602948666436376,0.9823573462002073,0.9494676176734452,2.1204026538334073,27.64,0.91708,1.9445788657775411,28.47
2026-07-17 00:00:00+05:30,2.0755,0.18998461943634679,0.9829013842507288,0.9502476785147642,2.054166083658095,28.48,0.91456,1.8786581334703476,12.81
2026-07-18 00:00:00+05:30,1.8799,0.1721609222404707,0.9845055169983576,0.9510564113707325,1.8607172833379226,27.75,0.91675,1.7058125695000406,9.55
2026-07-19 00:00:00+05:30,4.9394,0.452571800144812,0.7524984153271755,0.9518935235201649,4.846454158750448,27.92,0.9162399999999999,4.44051515841351,1.86
2026-07-20 00:00:00+05:30,2.5284,0.2317833384264641,0.9780851353771007,0.9527587126366542,2.502077090784942,28.12,0.91564,2.2910018674063246,9.29
2026-07-21 00:00:00+05:30,3.1015,0.28447322428182903,0.9583327770976222,0.9536516700269766,3.067101271322987,27.45,0.91765,2.8145254816295386,25.39
2026-07-22 00:00:00+05:30,2.909,0.26696658801704837,0.9671065528293196,0.9545720843110127,2.8777284360261635,27.5,0.9175,2.6403158400540048,14.29
2026-07-23 00:00:00+05:30,3.5628,0.3271590880275022,0.9269967607379281,0.9555196440326228,3.519816179772583,27.01,0.91897,3.2346054747256106,6.86
2026-07-24 00:00:00+05:30,3.8405,0.35287494691479127,0.9010927709697745,0.9564940390384671,3.791197851649669,27.31,0.9180699999999999,3.480585011664011,6.6
2026-07-25 00:00:00+05:30,0.9629,0.08853016970873076,0.9920322847262142,0.9574949613647504,0.9533993864660901,27.87,0.91639,0.8736856637636604,37.12
2026-07-26 00:00:00+05:30,2.9033,0.2671105327578434,0.9670437082977928,0.95852210628542,2.872461361607589,27.93,0.91621,2.631777824118489,21.94
2026-07-27 00:00:00+05:30,3.3974,0.31278585577650664,0.9391592858011178,0.9595751735471816,3.3586364365278616,28.35,0.91495,3.072984407601167,23.31
2026-07-28 00:00:00+05:30,1.3116,0.12084144068760061,0.9891242703381159,0.9606538618804767,1.298583493719712,27.3,0.9181,1.1922295055840677,51.81
2026-07-29 00:00:00+05:30,5.6398,0.520002462027995,0.6167269389367704,0.9617578748664423,5.526527357607446,27.75,0.91675,5.066443955086625,21.14
2026-07-30 00:00:00+05:30,4.5725,0.4219258961089482,0.8058181358361193,0.9628869517541354,4.505283944752109,28.07,0.91579,4.125893983764533,2.42
2026-07-31 00:00:00+05:30,5.2358,0.4835264804280619,0.6928672929642283,0.9640407879697802,5.145202269043519,27.98,0.91606,4.713313990580006,1.32
